id_venta,fecha_venta,cliente_id,empleado_id,id_tienda,total,estado
4146,2025-05-27 21:09:18.597007,568,26,5,369.30,ACTIVA
4147,2025-08-29 21:46:57.668417,995,95,10,943.72,ACTIVA
4148,2025-05-03 19:51:27.794352,585,20,14,981.77,ACTIVA
4149,2025-04-10 08:18:21.422996,140,2,2,697.33,ACTIVA
4150,2025-04-28 05:05:12.411409,921,22,4,532.81,ACTIVA
4151,2025-07-26 23:55:10.806265,636,82,13,568.89,ACTIVA
4152,2025-05-16 15:11:13.698632,747,22,4,654.52,ACTIVA
4153,2025-07-10 23:05:38.582511,835,67,6,993.60,ACTIVA
4154,2025-04-26 17:45:03.204332,54,68,2,148.80,ACTIVA
4155,2025-03-27 00:25:29.276078,103,55,7,775.12,ACTIVA
4156,2025-03-18 17:06:10.529448,44,33,4,814.79,ACTIVA
4157,2025-05-13 19:51:14.242459,255,36,12,957.69,ACTIVA
4158,2025-08-02 02:40:02.5796,952,99,5,534.15,ACTIVA
4159,2025-07-07 18:06:27.304602,579,56,5,945.55,ACTIVA
4160,2025-06-24 02:57:04.170278,273,21,4,801.82,ACTIVA
4161,2025-08-04 14:35:27.121161,817,70,12,372.09,ACTIVA
4162,2025-06-19 21:44:22.671933,717,78,12,637.36,ACTIVA
4163,2025-07-27 04:27:36.716115,204,59,7,74.88,ACTIVA
4164,2025-04-16 01:29:29.257168,25,26,14,191.51,ACTIVA
4165,2025-03-20 15:11:34.334961,139,65,2,245.39,ACTIVA
4166,2025-06-28 11:50:59.311995,797,19,11,1006.34,ACTIVA
4167,2025-07-16 23:25:16.263253,151,10,2,397.41,ACTIVA
4168,2025-08-20 20:40:23.408887,684,58,8,511.93,ACTIVA
4169,2025-05-28 00:30:10.446136,773,82,3,52.35,ACTIVA
4170,2025-05-23 14:01:00.849994,757,58,2,366.74,ACTIVA
4171,2025-07-13 01:44:29.458963,843,27,5,398.83,ACTIVA
4172,2025-05-14 06:01:46.425545,932,35,15,451.00,ACTIVA
4173,2025-07-17 11:21:53.500681,595,47,8,711.11,ACTIVA
4174,2025-05-29 19:17:39.09118,675,42,9,988.67,ACTIVA
4175,2025-07-18 04:04:25.732123,839,59,2,740.76,ACTIVA
4176,2025-07-10 04:50:42.672677,464,24,12,428.92,ACTIVA
4177,2025-08-06 14:16:36.862343,8,66,12,704.56,ACTIVA
4178,2025-05-06 04:45:39.738195,553,90,6,430.84,ACTIVA
4179,2025-06-21 20:34:38.874148,952,79,7,706.91,ACTIVA
4180,2025-08-29 10:48:27.508319,613,9,9,1030.11,ANULADA
4181,2025-05-05 22:02:48.685305,290,4,11,711.13,ACTIVA
4182,2025-07-15 08:58:47.14516,678,69,6,408.01,ACTIVA
4183,2025-03-23 10:31:20.751206,495,2,3,889.75,ACTIVA
4184,2025-03-21 05:31:24.103846,63,31,15,696.07,ACTIVA
4185,2025-06-08 00:55:41.059879,593,52,13,897.93,ACTIVA
4186,2025-09-02 23:14:17.950669,183,97,12,163.21,ACTIVA
4187,2025-08-27 08:32:37.751072,712,84,5,778.16,ACTIVA
4188,2025-08-15 18:32:06.56115,861,30,2,465.70,ACTIVA
4189,2025-04-24 17:28:53.693911,820,21,11,200.96,ACTIVA
4190,2025-08-22 12:36:25.131004,472,53,8,886.02,ACTIVA
4191,2025-08-11 23:13:01.617159,67,30,2,279.23,ACTIVA
4192,2025-04-14 04:26:21.007641,465,95,11,794.07,ANULADA
4193,2025-03-26 06:56:49.848942,633,98,9,815.81,ACTIVA
4194,2025-06-05 22:05:29.471512,743,69,12,505.91,ACTIVA
4195,2025-05-04 10:54:59.665445,235,86,15,650.78,ACTIVA
4196,2025-05-13 11:27:42.117595,553,93,11,931.64,ACTIVA
4197,2025-08-12 17:53:17.811337,31,27,14,285.05,ACTIVA
4198,2025-06-05 17:09:29.218826,360,90,9,1018.87,ACTIVA
4199,2025-04-26 20:12:08.863184,178,51,8,612.91,ACTIVA
4200,2025-06-27 05:37:47.797613,43,45,8,786.13,ANULADA
4201,2025-05-16 14:22:33.21541,633,86,5,144.89,ACTIVA
4202,2025-03-15 20:41:52.532915,784,76,14,941.36,ACTIVA
4203,2025-08-07 01:33:25.502662,330,93,10,267.64,ANULADA
4204,2025-08-25 01:27:36.86162,229,49,1,411.66,ACTIVA
4205,2025-09-05 14:56:55.797198,481,64,2,875.11,ACTIVA
4206,2025-06-04 15:28:45.738879,95,61,10,400.58,ACTIVA
4207,2025-08-26 17:35:54.828428,950,75,6,407.15,ACTIVA
4208,2025-06-04 06:59:56.555306,428,70,1,96.69,ACTIVA
4209,2025-03-13 15:38:45.815791,829,79,14,678.74,ACTIVA
4210,2025-06-08 11:19:07.81947,523,35,11,574.37,ACTIVA
4211,2025-04-04 08:53:06.095538,504,37,5,620.87,ACTIVA
4212,2025-07-01 11:09:20.497256,598,80,4,832.41,ACTIVA
4213,2025-08-18 06:06:50.832988,223,43,14,405.76,ACTIVA
4214,2025-07-08 23:55:18.443613,837,90,2,585.85,ACTIVA
4215,2025-05-05 13:00:19.957087,900,59,2,978.84,ACTIVA
4216,2025-05-05 19:50:36.4959,794,83,9,895.11,ACTIVA
4217,2025-08-01 03:17:26.601272,939,85,9,521.99,ANULADA
4218,2025-07-20 07:51:14.421311,833,86,14,301.03,ACTIVA
4219,2025-08-06 03:50:28.627596,129,44,7,1010.09,ACTIVA
4220,2025-05-05 12:39:54.62754,11,77,10,1006.25,ACTIVA
4221,2025-05-18 06:17:03.51821,361,69,14,227.23,ACTIVA
4222,2025-05-26 17:57:08.973612,359,74,5,412.26,ACTIVA
4223,2025-07-21 06:27:34.474894,286,48,2,950.28,ACTIVA
4224,2025-05-16 17:33:44.300506,212,4,14,1035.16,ACTIVA
4225,2025-04-12 04:57:35.120694,545,8,10,551.65,ACTIVA
4226,2025-05-28 16:04:19.060321,718,37,10,68.60,ACTIVA
4227,2025-07-11 05:42:27.578068,499,90,10,538.68,ACTIVA
4228,2025-05-07 22:45:07.432012,369,5,8,857.07,ACTIVA
4229,2025-05-22 18:59:28.392967,498,58,9,388.03,ACTIVA
4230,2025-03-14 19:19:19.913906,510,77,6,872.43,ACTIVA
4231,2025-03-20 05:29:36.394357,194,4,9,426.38,ACTIVA
4232,2025-04-28 03:54:34.933341,338,19,1,928.60,ACTIVA
4233,2025-09-05 00:17:18.388601,296,97,8,259.94,ACTIVA
4234,2025-06-18 18:23:49.194328,625,31,6,326.66,ACTIVA
4235,2025-04-05 11:13:10.1789,68,58,2,494.71,ACTIVA
4236,2025-08-24 12:48:23.971374,570,92,11,951.27,ACTIVA
4237,2025-06-29 16:48:42.332639,466,70,9,441.00,ACTIVA
4238,2025-07-28 07:14:53.393391,233,7,10,841.64,ACTIVA
4239,2025-03-28 07:51:43.031614,237,60,4,73.15,ACTIVA
4240,2025-06-29 06:28:41.011353,13,32,11,277.08,ACTIVA
4241,2025-03-12 16:08:59.671648,732,11,6,317.40,ACTIVA
4242,2025-05-02 14:12:02.370894,184,85,1,668.92,ANULADA
4243,2025-05-28 00:31:19.699308,870,16,4,995.79,ACTIVA
4244,2025-08-20 01:02:16.41833,914,59,6,843.65,ACTIVA
4245,2025-08-15 13:00:41.937972,276,101,10,658.06,ANULADA
4246,2025-08-03 23:48:03.465841,47,25,9,684.42,ANULADA
4247,2025-08-20 15:15:30.840605,82,69,2,57.31,ACTIVA
4248,2025-03-23 06:12:24.022587,848,28,8,913.48,ACTIVA
4249,2025-07-27 04:52:16.158642,925,9,1,586.52,ACTIVA
4250,2025-08-01 06:51:23.637054,730,62,5,373.35,ACTIVA
4251,2025-08-29 15:39:10.641543,631,92,3,892.52,ACTIVA
4252,2025-07-27 23:00:53.949461,368,32,4,876.45,ACTIVA
4253,2025-07-30 07:32:36.30899,752,20,11,161.45,ACTIVA
4254,2025-06-26 11:37:13.216982,309,65,4,322.56,ACTIVA
4255,2025-06-05 02:06:30.015066,753,68,2,600.91,ACTIVA
4256,2025-05-26 23:43:35.37555,702,43,8,530.92,ACTIVA
4257,2025-06-16 04:24:48.080387,266,27,10,932.30,ACTIVA
4258,2025-04-06 17:34:24.484405,283,53,5,841.08,ACTIVA
4259,2025-05-23 17:01:02.030157,481,74,7,80.22,ACTIVA
4260,2025-03-16 11:52:04.892513,103,4,12,455.09,ACTIVA
4261,2025-07-19 23:41:51.678572,716,12,4,668.36,ACTIVA
4262,2025-04-18 05:34:32.916402,169,41,4,1010.52,ACTIVA
4263,2025-06-25 16:07:25.89601,877,31,5,364.03,ACTIVA
4264,2025-03-31 03:51:57.847245,869,37,1,550.94,ANULADA
4265,2025-07-28 17:01:40.423541,437,96,14,152.22,ACTIVA
4266,2025-07-19 09:37:56.603118,991,48,11,351.02,ACTIVA
4267,2025-06-30 17:39:59.10674,455,64,15,327.31,ACTIVA
4268,2025-07-01 22:33:35.57267,819,65,2,626.37,ACTIVA
4269,2025-05-06 17:56:22.966281,776,64,2,646.58,ACTIVA
4270,2025-06-14 16:26:05.095642,149,5,7,488.27,ACTIVA
4271,2025-08-27 02:17:38.278252,104,63,8,592.52,ACTIVA
4272,2025-08-04 23:36:53.12826,945,46,2,221.44,ACTIVA
4273,2025-05-25 17:50:20.009984,784,4,7,472.71,ACTIVA
4274,2025-07-20 16:13:53.066661,902,41,13,992.61,ACTIVA
4275,2025-06-20 19:05:15.866186,212,79,3,54.62,ACTIVA
4276,2025-07-06 20:59:10.940183,350,64,11,737.81,ACTIVA
4277,2025-03-12 23:38:25.102046,852,35,10,1031.21,ACTIVA
4278,2025-06-06 18:08:44.292843,797,97,2,348.08,ACTIVA
4279,2025-05-21 20:19:35.612065,572,99,3,154.03,ACTIVA
4280,2025-05-15 18:29:12.6749,75,93,3,844.13,ACTIVA
4281,2025-05-20 20:13:58.946066,987,82,11,954.57,ACTIVA
4282,2025-07-06 10:57:57.267884,346,98,14,676.28,ACTIVA
4283,2025-03-29 04:52:38.236712,846,83,5,905.77,ACTIVA
4284,2025-06-27 05:25:23.065188,331,14,5,198.21,ACTIVA
4285,2025-03-23 13:32:38.099779,17,79,7,72.99,ACTIVA
4286,2025-05-31 18:00:38.728597,423,48,10,158.34,ACTIVA
4287,2025-03-27 12:31:53.638096,739,25,1,807.05,ANULADA
4288,2025-08-01 14:09:29.170852,928,2,3,105.82,ACTIVA
4289,2025-05-27 05:04:00.795841,606,88,14,545.86,ACTIVA
4290,2025-08-11 18:48:22.886159,520,95,14,533.92,ACTIVA
4291,2025-07-11 07:45:15.642902,508,53,2,134.58,ACTIVA
4292,2025-06-05 00:21:02.421109,434,7,5,772.05,ACTIVA
4293,2025-09-06 16:30:02.669678,149,36,4,907.22,ACTIVA
4294,2025-04-25 10:58:56.241167,114,47,8,230.06,ACTIVA
4295,2025-08-19 14:44:07.753457,553,61,13,364.69,ACTIVA
4296,2025-04-10 20:07:01.380579,108,42,7,350.99,ACTIVA
4297,2025-05-03 12:52:21.141683,96,69,5,722.96,ACTIVA
4298,2025-05-02 21:30:18.325813,564,24,15,424.96,ANULADA
4299,2025-03-22 21:45:16.132034,280,33,12,187.90,ACTIVA
4300,2025-08-17 12:48:57.359363,926,88,5,184.31,ACTIVA
4301,2025-05-09 07:22:06.488707,118,95,8,351.54,ACTIVA
4302,2025-03-23 09:21:24.136442,599,7,6,520.28,ACTIVA
4303,2025-05-06 22:20:24.169378,132,52,1,805.95,ACTIVA
4304,2025-07-17 06:37:19.564289,795,32,2,502.14,ACTIVA
4305,2025-06-19 13:03:41.024056,588,39,14,146.67,ACTIVA
4306,2025-07-16 14:06:44.218535,271,36,14,172.15,ACTIVA
4307,2025-05-16 18:59:14.563269,806,41,14,229.57,ACTIVA
4308,2025-04-18 03:40:42.016483,236,92,13,417.77,ACTIVA
4309,2025-05-13 14:35:06.522036,544,40,3,878.20,ACTIVA
4310,2025-03-27 11:09:14.825729,901,25,12,700.49,ACTIVA
4311,2025-06-04 22:04:15.370969,707,94,7,809.67,ACTIVA
4312,2025-08-22 01:37:21.910788,7,49,3,403.08,ACTIVA
4313,2025-06-02 05:20:15.477898,919,58,9,907.81,ACTIVA
4314,2025-07-06 17:57:56.587875,291,46,6,954.71,ACTIVA
4315,2025-09-06 13:12:26.256167,659,55,12,128.23,ACTIVA
4316,2025-05-10 07:13:26.242059,887,4,1,620.02,ACTIVA
4317,2025-07-27 00:37:59.639346,242,32,12,379.87,ACTIVA
4318,2025-05-24 23:26:41.470298,660,6,5,747.94,ACTIVA
4319,2025-05-31 06:33:40.934413,148,40,11,124.10,ACTIVA
4320,2025-04-25 16:05:23.003129,799,71,4,377.65,ACTIVA
4321,2025-05-25 14:24:49.591144,44,80,4,136.42,ACTIVA
4322,2025-06-11 09:49:57.728765,85,12,11,565.11,ACTIVA
4323,2025-05-03 14:37:03.158403,144,47,6,729.84,ACTIVA
4324,2025-05-28 03:35:42.153691,840,86,10,688.73,ACTIVA
4325,2025-07-23 02:32:49.56983,869,62,13,237.30,ACTIVA
4326,2025-06-04 03:31:37.612194,543,32,13,723.72,ACTIVA
4327,2025-07-05 05:12:15.388227,353,17,12,428.71,ACTIVA
4328,2025-03-16 10:11:39.465869,647,71,2,840.26,ACTIVA
4329,2025-07-05 20:30:32.458403,873,4,14,701.29,ACTIVA
4330,2025-06-25 12:29:34.1673,781,48,4,308.49,ANULADA
4331,2025-06-16 17:25:35.692092,66,88,3,854.23,ACTIVA
4332,2025-03-30 03:17:11.935223,304,45,6,495.89,ACTIVA
4333,2025-03-29 14:00:37.077794,680,74,8,276.88,ANULADA
4334,2025-08-05 05:25:53.952457,650,40,6,980.57,ACTIVA
4335,2025-05-22 05:30:38.478275,10,13,7,138.65,ACTIVA
4336,2025-08-11 09:23:40.926415,427,12,10,1005.39,ACTIVA
4337,2025-05-02 16:18:20.408857,864,19,13,804.37,ANULADA
4338,2025-05-14 05:00:10.932207,935,61,2,432.02,ACTIVA
4339,2025-04-26 05:59:35.263913,653,69,7,64.02,ACTIVA
4340,2025-04-21 07:43:24.796323,624,35,12,498.35,ACTIVA
4341,2025-06-01 17:13:32.593166,933,42,15,771.87,ACTIVA
4342,2025-04-20 19:51:41.361103,379,57,5,511.07,ACTIVA
4343,2025-05-29 00:00:11.661907,620,10,9,93.62,ACTIVA
4344,2025-07-27 18:22:33.735165,33,89,2,772.29,ACTIVA
4345,2025-08-06 05:47:22.283426,380,67,10,695.41,ACTIVA
4346,2025-07-25 08:45:48.866997,630,97,8,576.39,ACTIVA
4347,2025-07-01 06:48:27.761806,511,74,14,361.34,ACTIVA
4348,2025-05-14 04:44:20.476039,890,75,9,765.29,ACTIVA
4349,2025-08-01 13:11:11.64731,244,70,7,833.91,ACTIVA
4350,2025-07-06 09:51:38.178717,958,22,12,705.98,ACTIVA
4351,2025-03-20 19:14:50.38076,213,23,5,323.00,ACTIVA
4352,2025-07-13 03:44:06.835949,309,90,5,648.02,ACTIVA
4353,2025-07-20 04:08:12.706012,825,88,6,766.33,ACTIVA
4354,2025-06-01 00:05:01.243361,562,73,9,237.55,ACTIVA
4355,2025-08-10 15:52:40.005615,557,47,11,445.66,ACTIVA
4356,2025-03-23 14:25:38.452683,31,17,8,395.21,ACTIVA
4357,2025-04-28 05:43:34.317339,247,67,9,554.70,ACTIVA
4358,2025-05-11 09:54:42.79095,355,18,5,829.44,ACTIVA
4359,2025-03-17 08:34:57.301984,800,100,11,838.93,ACTIVA
4360,2025-07-09 16:13:23.833928,995,48,14,802.16,ACTIVA
4361,2025-03-31 19:08:55.43975,728,84,11,433.95,ACTIVA
4362,2025-08-18 22:12:25.412624,879,23,7,69.40,ACTIVA
4363,2025-07-11 17:36:07.70315,563,80,5,744.01,ACTIVA
4364,2025-04-27 03:54:06.95242,583,58,8,744.54,ACTIVA
4365,2025-07-01 00:37:10.401873,810,25,8,904.60,ACTIVA
4366,2025-05-05 15:33:23.849662,466,16,9,224.73,ACTIVA
4367,2025-04-14 05:42:11.863063,273,15,8,783.74,ACTIVA
4368,2025-06-05 02:17:20.473685,709,47,3,735.61,ACTIVA
4369,2025-06-01 03:32:03.544261,411,99,12,484.13,ACTIVA
4370,2025-08-06 02:46:57.99328,333,78,13,965.27,ACTIVA
4371,2025-08-19 22:47:01.231429,637,37,1,994.35,ACTIVA
4372,2025-07-29 17:39:02.998188,488,3,3,697.38,ACTIVA
4373,2025-03-31 06:43:15.781937,276,31,2,530.30,ACTIVA
4374,2025-03-17 01:16:18.250633,80,83,7,603.85,ACTIVA
4375,2025-04-08 07:44:48.401691,558,45,9,659.21,ACTIVA
4376,2025-06-08 00:02:15.594148,133,90,2,441.53,ACTIVA
4377,2025-07-04 23:34:48.573895,693,50,6,217.62,ACTIVA
4378,2025-03-18 12:10:02.530393,641,4,5,180.70,ACTIVA
4379,2025-06-15 00:07:53.435715,415,16,13,871.78,ACTIVA
4380,2025-06-25 10:10:40.168077,720,42,8,873.89,ACTIVA
4381,2025-04-09 12:42:53.826206,920,94,8,832.13,ACTIVA
4382,2025-06-16 04:37:29.334719,159,56,13,168.94,ACTIVA
4383,2025-07-06 13:53:23.313512,546,43,12,173.10,ACTIVA
4384,2025-05-09 08:25:00.447118,117,42,9,714.68,ACTIVA
4385,2025-04-29 22:15:48.768772,273,45,4,914.41,ACTIVA
4386,2025-08-21 09:20:24.848055,638,3,14,317.84,ACTIVA
4387,2025-04-19 07:03:31.846023,75,51,9,745.71,ACTIVA
4388,2025-03-19 15:58:24.692466,846,92,2,195.58,ACTIVA
4389,2025-07-25 04:15:53.316431,115,25,11,942.54,ACTIVA
4390,2025-03-22 05:02:47.420955,763,21,8,975.66,ACTIVA
4391,2025-09-05 01:32:56.551304,604,32,5,537.80,ACTIVA
4392,2025-03-21 04:20:43.075254,443,2,6,107.79,ACTIVA
4393,2025-08-31 13:41:25.347247,696,89,9,452.21,ACTIVA
4394,2025-08-16 00:52:12.629254,803,75,3,52.60,ACTIVA
4395,2025-09-04 12:11:34.493058,222,60,11,838.12,ACTIVA
4396,2025-07-27 05:24:59.587626,788,58,2,380.41,ACTIVA
4397,2025-04-04 04:48:15.055338,432,81,14,1026.67,ACTIVA
4398,2025-07-16 06:30:16.199146,116,18,14,692.68,ACTIVA
4399,2025-08-03 02:00:28.665906,927,7,10,906.56,ACTIVA
4400,2025-08-28 06:29:17.809644,977,41,9,843.87,ACTIVA
4401,2025-05-18 08:59:40.619014,130,3,10,853.08,ACTIVA
4402,2025-08-17 19:46:47.34731,888,69,7,135.93,ACTIVA
4403,2025-07-01 06:47:10.622115,355,79,4,786.26,ACTIVA
4404,2025-05-07 06:37:20.126685,455,33,11,571.03,ACTIVA
4405,2025-05-10 00:24:04.690667,920,20,13,831.73,ACTIVA
4406,2025-08-20 17:45:30.319058,605,101,5,80.47,ACTIVA
4407,2025-07-16 06:20:31.047337,520,60,2,913.09,ACTIVA
4408,2025-08-05 16:10:54.574146,259,59,2,480.87,ACTIVA
4409,2025-05-15 09:54:56.992255,365,66,7,871.18,ACTIVA
4410,2025-06-10 22:58:17.570588,556,76,2,322.79,ACTIVA
4411,2025-04-29 20:27:03.625715,324,98,10,575.36,ACTIVA
4412,2025-06-03 20:09:19.439706,824,93,11,323.25,ACTIVA
4413,2025-08-05 15:02:10.666658,517,39,3,210.95,ACTIVA
4414,2025-07-11 20:44:40.253263,8,68,9,409.55,ACTIVA
4415,2025-05-24 01:03:54.269343,140,85,6,367.18,ACTIVA
4416,2025-06-27 00:08:49.970406,373,46,9,132.19,ACTIVA
4417,2025-07-22 22:50:08.189995,780,66,10,866.95,ACTIVA
4418,2025-03-27 23:00:09.362667,471,97,6,324.09,ACTIVA
4419,2025-05-02 13:48:54.376946,917,53,11,513.35,ACTIVA
4420,2025-04-27 05:39:22.766592,343,19,1,128.28,ACTIVA
4421,2025-04-13 09:37:06.758527,66,26,7,84.96,ACTIVA
4422,2025-07-16 02:36:00.889969,896,70,11,908.68,ACTIVA
4423,2025-04-05 03:52:44.402517,424,100,8,529.53,ANULADA
4424,2025-07-03 00:19:03.77151,900,41,10,713.00,ACTIVA
4425,2025-09-02 20:44:43.692026,979,78,12,107.23,ACTIVA
4426,2025-03-20 05:26:30.989279,49,17,4,961.25,ACTIVA
4427,2025-04-12 02:05:25.406478,594,41,10,997.45,ACTIVA
4428,2025-03-11 13:41:45.960003,130,4,2,1007.82,ACTIVA
4429,2025-08-10 20:05:03.416505,52,42,14,852.14,ACTIVA
4430,2025-04-24 12:17:31.048823,294,85,2,97.90,ACTIVA
4431,2025-05-01 10:33:57.554561,411,18,10,291.93,ACTIVA
4432,2025-05-16 13:35:11.561121,815,80,9,156.09,ACTIVA
4433,2025-09-03 01:51:38.068679,608,82,8,975.85,ACTIVA
4434,2025-04-22 16:08:38.547022,486,3,12,87.55,ACTIVA
4435,2025-08-29 22:25:52.600621,760,55,6,133.54,ACTIVA
4436,2025-04-10 11:01:52.103826,989,75,10,519.98,ACTIVA
4437,2025-08-16 20:12:10.205721,347,77,11,642.02,ACTIVA
4438,2025-05-17 01:18:35.248728,805,69,7,614.76,ACTIVA
4439,2025-08-31 03:55:25.731798,981,3,6,512.14,ACTIVA
4440,2025-05-17 03:23:17.471024,283,57,4,715.32,ACTIVA
4441,2025-06-15 02:09:00.620628,314,8,4,783.75,ACTIVA
4442,2025-03-28 18:07:17.70521,557,89,10,827.84,ACTIVA
4443,2025-06-28 06:48:42.83049,643,26,14,115.95,ACTIVA
4444,2025-08-18 20:39:45.727711,937,63,2,115.94,ACTIVA
4445,2025-05-26 01:24:09.009003,680,36,13,216.88,ACTIVA
4446,2025-06-25 14:05:43.346643,816,61,8,102.83,ANULADA
4447,2025-06-27 17:47:28.514254,672,61,4,904.20,ACTIVA
4448,2025-03-19 17:11:42.203109,5,86,5,218.47,ACTIVA
4449,2025-07-26 15:21:15.636036,309,3,10,136.91,ACTIVA
4450,2025-08-17 21:36:38.465465,54,3,4,896.35,ACTIVA
4451,2025-03-24 11:33:30.424914,11,60,4,185.14,ACTIVA
4452,2025-04-03 09:33:34.321943,984,11,6,878.83,ACTIVA
4453,2025-08-21 03:33:32.242535,367,52,8,177.03,ACTIVA
4454,2025-08-14 03:17:45.596873,442,70,2,649.15,ACTIVA
4455,2025-08-10 16:09:12.166816,128,27,6,230.24,ACTIVA
4456,2025-08-19 07:03:15.531013,324,12,12,588.34,ACTIVA
4457,2025-06-13 13:04:01.888278,283,69,4,1019.77,ACTIVA
4458,2025-07-14 15:01:50.720999,562,72,14,505.72,ACTIVA
4459,2025-03-19 10:45:31.357513,479,38,2,161.32,ACTIVA
4460,2025-07-09 00:19:23.449585,853,60,10,715.65,ACTIVA
4461,2025-05-22 18:36:40.201025,783,11,9,344.99,ACTIVA
4462,2025-03-27 23:03:14.202179,674,24,9,145.38,ACTIVA
4463,2025-05-30 08:19:53.668151,752,58,14,1032.58,ANULADA
4464,2025-07-12 00:47:47.58833,753,51,7,425.78,ACTIVA
4465,2025-08-19 10:01:30.235195,796,36,13,795.09,ACTIVA
4466,2025-03-20 23:56:25.11679,1000,26,3,373.98,ACTIVA
4467,2025-05-15 05:10:51.242322,404,31,10,53.87,ACTIVA
4468,2025-04-17 04:38:07.171114,100,24,9,382.61,ACTIVA
4469,2025-09-06 12:46:04.986832,734,58,3,445.17,ACTIVA
4470,2025-05-10 23:00:32.799664,514,75,12,816.58,ACTIVA
4471,2025-06-04 10:56:15.130561,876,101,13,522.76,ACTIVA
4472,2025-08-22 09:29:25.119638,81,25,12,106.35,ACTIVA
4473,2025-05-13 21:04:48.343664,676,56,9,855.52,ACTIVA
4474,2025-07-02 03:50:48.991448,146,25,10,60.86,ACTIVA
4475,2025-08-07 02:52:18.887002,616,2,13,676.38,ACTIVA
4476,2025-05-28 05:28:02.429906,208,61,10,540.69,ACTIVA
4477,2025-06-14 12:11:51.644859,795,90,10,218.43,ACTIVA
4478,2025-04-30 07:47:07.704477,168,27,8,492.55,ACTIVA
4479,2025-06-04 00:29:03.003817,227,50,10,990.37,ACTIVA
4480,2025-05-19 10:40:44.662596,534,15,13,268.20,ACTIVA
4481,2025-06-17 15:15:13.983517,833,68,2,882.57,ACTIVA
4482,2025-08-10 16:53:46.175155,691,66,5,491.71,ACTIVA
4483,2025-07-19 23:20:54.780893,88,70,8,263.06,ACTIVA
4484,2025-04-26 07:40:49.017249,157,63,7,924.63,ACTIVA
4485,2025-05-31 22:03:47.219197,293,9,6,948.06,ACTIVA
4486,2025-08-06 16:29:50.965761,681,7,11,930.81,ACTIVA
4487,2025-04-05 17:31:28.388804,817,3,2,1025.25,ACTIVA
4488,2025-08-11 15:46:26.916783,981,70,1,361.62,ACTIVA
4489,2025-08-30 13:36:16.180032,735,79,14,240.37,ACTIVA
4490,2025-05-14 04:42:26.198617,547,19,12,921.24,ACTIVA
4491,2025-03-29 08:10:51.105444,777,48,5,870.65,ACTIVA
4492,2025-07-09 14:02:27.528267,269,20,7,195.29,ACTIVA
4493,2025-06-05 16:15:24.474851,51,63,8,941.20,ACTIVA
4494,2025-08-15 08:12:38.688807,273,7,3,593.41,ACTIVA
4495,2025-08-11 23:59:58.790211,310,93,13,333.59,ACTIVA
4496,2025-05-20 14:29:25.722563,103,13,7,561.51,ACTIVA
4497,2025-07-01 12:40:50.72223,900,37,7,819.29,ACTIVA
4498,2025-06-20 00:51:20.204893,308,15,5,555.01,ACTIVA
4499,2025-04-24 11:52:39.276673,593,77,7,733.89,ACTIVA
4500,2025-06-09 11:42:49.636527,132,80,4,995.58,ACTIVA
4501,2025-07-11 04:30:22.537288,376,76,11,659.96,ACTIVA
4502,2025-07-13 11:05:17.118988,377,38,8,698.04,ACTIVA
4503,2025-06-11 15:11:03.429513,432,22,9,309.46,ACTIVA
4504,2025-07-05 17:55:44.342257,654,94,11,268.43,ANULADA
4505,2025-07-06 20:18:29.081804,534,62,7,824.22,ACTIVA
4506,2025-06-27 23:33:13.519128,540,57,1,164.16,ACTIVA
4507,2025-03-26 15:10:59.982303,638,16,4,181.47,ACTIVA
4508,2025-04-08 21:32:30.742122,225,55,8,763.56,ACTIVA
4509,2025-05-29 07:39:22.150939,880,89,14,484.51,ACTIVA
4510,2025-07-10 18:08:58.551162,791,54,12,907.67,ACTIVA
4511,2025-07-01 20:55:17.474981,875,84,7,486.65,ACTIVA
4512,2025-05-07 11:01:14.801053,47,100,4,750.62,ACTIVA
4513,2025-03-31 23:12:04.89038,792,58,4,537.81,ACTIVA
4514,2025-04-16 15:01:05.288702,844,19,5,145.71,ACTIVA
4515,2025-08-30 08:42:42.269263,74,39,11,93.83,ACTIVA
4516,2025-03-20 10:40:50.175718,698,74,2,331.16,ACTIVA
4517,2025-07-07 01:26:11.465729,460,77,4,275.97,ACTIVA
4518,2025-05-02 18:43:04.818553,853,52,7,125.75,ACTIVA
4519,2025-03-18 18:42:51.95324,49,43,8,746.82,ACTIVA
4520,2025-06-18 14:25:20.690077,215,11,9,363.39,ANULADA
4521,2025-03-20 03:27:40.801428,540,7,10,1034.94,ACTIVA
4522,2025-04-21 11:30:19.359784,383,91,4,231.84,ANULADA
4523,2025-08-25 10:18:43.818384,777,57,4,106.97,ACTIVA
4524,2025-07-29 23:08:18.516498,709,4,13,341.28,ACTIVA
4525,2025-08-03 12:07:26.398843,457,72,7,805.85,ACTIVA
4526,2025-06-04 23:08:52.20106,991,42,11,786.20,ACTIVA
4527,2025-04-06 20:40:35.314285,557,63,15,501.68,ACTIVA
4528,2025-05-19 14:22:40.749001,278,57,14,1005.83,ANULADA
4529,2025-06-11 02:26:25.779144,247,29,14,230.57,ACTIVA
4530,2025-06-09 12:26:44.211623,216,96,13,545.97,ANULADA
4531,2025-04-17 04:33:45.616702,153,52,13,693.36,ACTIVA
4532,2025-07-26 09:58:36.537361,121,31,4,600.60,ACTIVA
4533,2025-05-01 15:20:45.386599,505,81,9,896.89,ACTIVA
