id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
11244,1836,293,2,257.70,515.40
11245,157,179,4,191.46,765.84
11246,1033,17,2,50.53,101.06
11247,1354,18,4,165.84,663.36
11248,31,367,2,273.74,547.48
11249,1832,325,4,72.47,289.88
11250,387,256,4,28.04,112.16
11251,1618,3,5,24.88,124.40
11252,1561,282,6,44.23,265.38
11253,102,158,2,94.65,189.30
11254,130,355,3,245.40,736.20
11255,1331,413,2,173.53,347.06
11256,424,279,5,191.21,956.05
11257,1141,144,4,273.89,1095.56
11258,1284,477,3,56.63,169.89
11259,1069,496,6,152.28,913.68
11260,1578,277,4,259.65,1038.60
11261,1007,210,4,146.79,587.16
11262,1375,29,6,67.70,406.20
11263,368,418,4,188.09,752.36
11264,1878,233,2,137.00,274.00
11265,591,217,1,17.90,17.90
11266,499,412,2,147.92,295.84
11267,1325,357,5,14.45,72.25
11268,28,57,6,73.01,438.06
11269,941,41,2,46.20,92.40
11270,1276,109,1,182.01,182.01
11271,301,310,4,84.32,337.28
11272,453,499,1,307.33,307.33
11273,865,446,4,208.51,834.04
11274,978,41,2,283.04,566.08
11275,410,217,4,255.72,1022.88
11276,235,307,3,154.26,462.78
11277,635,113,3,253.30,759.90
11278,1203,311,4,96.31,385.24
11279,1753,150,3,225.72,677.16
11280,359,448,4,219.50,878.00
11281,611,233,5,212.10,1060.50
11282,1453,243,5,217.35,1086.75
11283,1120,223,4,205.34,821.36
11284,1248,458,6,184.07,1104.42
11285,195,305,5,103.29,516.45
11286,995,89,3,217.52,652.56
11287,1094,38,4,166.52,666.08
11288,1391,361,5,213.47,1067.35
11289,45,469,2,283.75,567.50
11290,1745,59,4,239.82,959.28
11291,178,222,1,106.28,106.28
11292,1669,245,3,180.01,540.03
11293,1555,281,1,116.95,116.95
11294,190,476,2,290.91,581.82
11295,1645,327,2,154.42,308.84
11296,1615,51,4,204.25,817.00
11297,6,480,5,217.30,1086.50
11298,1107,90,5,111.44,557.20
11299,648,492,5,257.74,1288.70
11300,1701,228,3,63.46,190.38
11301,1174,135,4,22.58,90.32
11302,902,27,3,260.80,782.40
11303,1792,433,3,285.94,857.82
11304,1536,383,1,151.16,151.16
11305,471,260,1,151.32,151.32
11306,1461,9,4,175.14,700.56
11307,947,344,5,67.78,338.90
11308,454,425,2,88.41,176.82
11309,311,26,2,99.97,199.94
11310,1812,417,5,219.07,1095.35
11311,1201,406,6,128.58,771.48
11312,1909,175,2,155.40,310.80
11313,1836,140,2,162.18,324.36
11314,1079,235,3,59.05,177.15
11315,1853,220,3,130.87,392.61
11316,232,354,4,293.64,1174.56
11317,1160,411,6,300.00,1800.00
11318,1718,271,4,222.23,888.92
11319,1090,425,4,144.16,576.64
11320,1590,188,2,82.26,164.52
11321,363,194,5,303.95,1519.75
11322,1842,137,4,88.97,355.88
11323,1558,69,5,199.82,999.10
11324,1216,23,5,259.61,1298.05
11325,92,131,2,82.73,165.46
11326,672,139,3,41.00,123.00
11327,862,319,5,68.16,340.80
11328,815,193,6,298.49,1790.94
11329,1764,408,6,120.12,720.72
11330,1179,28,1,78.64,78.64
11331,977,22,5,308.59,1542.95
11332,1551,278,2,175.07,350.14
11333,548,56,6,99.92,599.52
11334,1934,352,5,14.26,71.30
11335,986,436,5,264.95,1324.75
11336,1425,336,5,51.16,255.80
11337,891,103,6,244.65,1467.90
11338,1602,432,3,44.59,133.77
11339,214,433,5,271.97,1359.85
11340,1965,92,6,61.41,368.46
11341,770,211,3,242.25,726.75
11342,930,135,5,27.77,138.85
11343,1912,500,4,36.49,145.96
11344,686,454,3,192.69,578.07
11345,311,105,4,137.94,551.76
11346,386,198,2,108.79,217.58
11347,237,88,2,270.88,541.76
11348,1784,132,3,19.21,57.63
11349,275,402,4,213.52,854.08
11350,1479,314,4,278.34,1113.36
11351,916,73,4,130.73,522.92
11352,181,66,3,28.80,86.40
11353,338,134,4,221.35,885.40
11354,1430,181,5,208.93,1044.65
11355,135,277,6,104.62,627.72
11356,254,168,5,73.87,369.35
11357,1960,446,3,238.42,715.26
11358,294,495,2,65.97,131.94
11359,286,150,2,126.10,252.20
11360,211,143,2,294.60,589.20
11361,1911,222,5,307.64,1538.20
11362,1325,55,2,135.91,271.82
11363,923,237,2,185.97,371.94
11364,419,420,6,220.74,1324.44
11365,1205,93,4,166.13,664.52
11366,1080,344,2,295.85,591.70
11367,190,361,6,53.49,320.94
11368,1602,350,6,62.40,374.40
11369,473,120,4,85.18,340.72
11370,856,456,4,264.06,1056.24
11371,1693,2,6,83.37,500.22
11372,1561,154,5,53.84,269.20
11373,1921,129,5,191.75,958.75
11374,1829,416,1,151.22,151.22
11375,1933,231,2,237.10,474.20
11376,1827,383,5,71.16,355.80
11377,1525,411,3,125.87,377.61
11378,259,164,1,39.59,39.59
11379,1468,308,2,171.00,342.00
11380,57,200,3,88.68,266.04
11381,1661,454,3,196.23,588.69
11382,1805,286,2,266.37,532.74
11383,206,271,4,229.37,917.48
11384,604,140,5,148.36,741.80
11385,1654,51,2,32.08,64.16
11386,709,131,4,157.22,628.88
11387,815,382,2,51.55,103.10
11388,1053,278,3,224.38,673.14
11389,1165,13,1,241.27,241.27
11390,1282,351,1,201.00,201.00
11391,1849,6,4,258.55,1034.20
11392,552,143,3,308.61,925.83
11393,1176,397,6,50.59,303.54
11394,1555,119,5,195.24,976.20
11395,1180,198,5,145.66,728.30
11396,1898,12,2,27.11,54.22
11397,771,34,4,133.91,535.64
11398,356,462,4,195.39,781.56
11399,1126,373,4,128.92,515.68
11400,858,172,2,291.79,583.58
11401,1066,61,5,244.37,1221.85
11402,4,476,5,132.35,661.75
11403,1161,73,2,71.08,142.16
11404,170,319,4,141.81,567.24
11405,274,75,2,120.04,240.08
11406,382,76,4,267.25,1069.00
11407,1769,187,5,121.04,605.20
11408,1018,310,3,160.96,482.88
11409,529,296,3,138.92,416.76
11410,906,103,4,203.65,814.60
11411,1145,154,5,169.35,846.75
11412,1007,312,4,33.81,135.24
11413,1892,347,2,102.34,204.68
11414,1942,124,4,265.70,1062.80
11415,1321,480,3,61.81,185.43
11416,1506,369,2,76.87,153.74
11417,260,84,3,216.03,648.09
11418,1260,411,2,116.21,232.42
11419,1747,166,5,218.76,1093.80
11420,1870,327,4,152.99,611.96
11421,1636,263,2,16.02,32.04
11422,738,5,2,55.85,111.70
11423,1722,208,6,200.79,1204.74
11424,1823,491,2,213.14,426.28
11425,1578,276,2,190.14,380.28
11426,616,284,4,196.69,786.76
11427,596,489,6,265.26,1591.56
11428,426,13,1,244.04,244.04
11429,1736,368,3,132.49,397.47
11430,552,220,4,263.45,1053.80
11431,756,459,6,245.83,1474.98
11432,188,196,3,52.89,158.67
11433,955,126,4,291.92,1167.68
11434,1913,132,3,107.90,323.70
11435,496,354,5,86.36,431.80
11436,279,114,1,256.07,256.07
11437,1618,133,2,152.87,305.74
11438,574,179,6,290.66,1743.96
11439,1605,95,2,247.90,495.80
11440,335,208,6,57.19,343.14
11441,1133,141,3,84.63,253.89
11442,1960,442,5,43.48,217.40
11443,1086,237,1,266.73,266.73
11444,1711,9,3,264.68,794.04
11445,1835,393,3,85.27,255.81
11446,782,485,2,205.79,411.58
11447,797,323,3,102.95,308.85
11448,927,52,3,291.57,874.71
11449,1477,111,4,132.54,530.16
11450,1341,378,4,93.98,375.92
11451,430,133,5,21.41,107.05
11452,1275,167,4,299.63,1198.52
11453,1689,217,5,193.51,967.55
11454,1828,306,5,236.39,1181.95
11455,369,449,6,124.83,748.98
11456,548,216,2,110.66,221.32
11457,711,111,5,114.16,570.80
11458,111,79,4,257.43,1029.72
11459,1066,367,3,60.24,180.72
11460,614,79,2,297.68,595.36
11461,1078,373,2,179.24,358.48
11462,1299,128,5,304.75,1523.75
11463,1449,314,3,89.98,269.94
11464,515,47,2,109.35,218.70
11465,497,333,3,28.36,85.08
11466,1905,221,4,140.80,563.20
11467,1705,242,4,19.87,79.48
11468,149,281,6,13.80,82.80
11469,543,126,1,112.26,112.26
11470,925,99,2,30.62,61.24
11471,220,104,1,197.45,197.45
11472,1683,5,2,136.32,272.64
11473,924,225,6,24.92,149.52
11474,1564,2,6,148.46,890.76
11475,1088,301,5,201.36,1006.80
11476,1087,4,4,192.98,771.92
11477,1952,165,5,273.17,1365.85
11478,420,478,3,231.19,693.57
11479,1651,127,5,32.73,163.65
11480,1680,165,4,221.33,885.32
11481,733,285,5,146.16,730.80
11482,1965,82,2,271.42,542.84
11483,1954,99,4,141.29,565.16
11484,1523,60,3,275.89,827.67
11485,1244,326,3,208.99,626.97
11486,1910,5,2,237.86,475.72
11487,1471,35,4,190.53,762.12
11488,1325,451,6,175.00,1050.00
11489,1752,103,3,40.97,122.91
11490,1308,427,2,15.11,30.22
11491,1290,229,4,194.29,777.16
11492,270,180,5,159.64,798.20
11493,646,331,5,144.13,720.65
11494,1572,374,3,241.48,724.44
11495,1480,257,6,108.30,649.80
11496,1147,198,4,167.79,671.16
11497,602,212,6,235.26,1411.56
11498,1545,189,2,173.21,346.42
11499,1701,422,6,81.22,487.32
11500,1100,495,6,49.28,295.68
11501,1534,352,1,308.85,308.85
11502,566,235,3,95.23,285.69
11503,163,480,2,139.67,279.34
11504,1298,440,1,41.29,41.29
11505,293,233,4,120.27,481.08
11506,1993,334,4,81.40,325.60
11507,693,442,2,242.10,484.20
11508,517,322,3,218.07,654.21
11509,70,135,5,28.58,142.90
11510,516,310,4,60.47,241.88
11511,1646,61,1,287.40,287.40
11512,1175,359,3,13.36,40.08
11513,1471,156,3,92.73,278.19
11514,1009,129,5,69.43,347.15
11515,357,432,1,85.87,85.87
11516,1344,481,4,105.64,422.56
11517,225,219,1,193.87,193.87
11518,1270,162,4,76.57,306.28
11519,749,92,2,290.35,580.70
11520,1214,279,6,49.16,294.96
11521,349,107,3,143.33,429.99
11522,1619,80,5,149.83,749.15
11523,439,281,3,152.76,458.28
11524,406,454,5,103.20,516.00
11525,943,377,6,70.76,424.56
11526,892,275,2,262.54,525.08
11527,1101,295,1,257.20,257.20
11528,1456,253,1,182.16,182.16
11529,1925,332,5,177.73,888.65
11530,772,67,5,118.54,592.70
11531,1713,303,1,273.25,273.25
11532,1745,245,2,34.24,68.48
11533,1348,186,4,129.83,519.32
11534,1587,142,4,158.21,632.84
11535,854,164,4,229.33,917.32
11536,427,487,1,148.22,148.22
11537,865,426,4,262.09,1048.36
11538,1759,161,5,195.11,975.55
11539,1048,273,5,48.45,242.25
11540,1110,159,2,274.38,548.76
11541,1060,67,1,285.04,285.04
11542,1085,206,2,267.02,534.04
11543,984,46,4,55.52,222.08
11544,1759,342,4,157.36,629.44
11545,985,252,3,179.30,537.90
11546,1450,446,4,116.42,465.68
11547,1243,447,5,56.78,283.90
11548,45,492,2,75.34,150.68
11549,346,413,6,54.38,326.28
11550,1771,171,2,231.10,462.20
11551,1097,247,4,186.26,745.04
11552,341,195,4,264.38,1057.52
11553,1845,145,1,25.27,25.27
11554,1829,335,3,264.61,793.83
11555,1865,313,2,227.00,454.00
11556,526,118,4,34.65,138.60
11557,1366,325,2,181.48,362.96
11558,1124,160,5,87.47,437.35
11559,915,458,6,269.46,1616.76
11560,1994,2,4,201.11,804.44
11561,80,344,1,198.62,198.62
11562,220,197,4,25.73,102.92
11563,1826,147,6,107.16,642.96
11564,683,39,4,161.04,644.16
11565,1838,118,1,236.13,236.13
11566,1401,98,5,208.83,1044.15
11567,269,148,1,297.90,297.90
11568,1377,199,3,280.27,840.81
11569,727,300,5,75.77,378.85
11570,786,143,5,94.93,474.65
11571,1768,103,2,284.02,568.04
11572,499,87,6,89.85,539.10
11573,1653,411,3,81.05,243.15
11574,748,37,4,255.77,1023.08
11575,132,389,3,296.32,888.96
11576,1960,7,2,42.43,84.86
11577,258,352,2,304.06,608.12
11578,97,18,3,133.23,399.69
11579,1044,23,5,55.21,276.05
11580,380,206,5,105.99,529.95
11581,1355,46,2,295.56,591.12
11582,1706,95,5,77.59,387.95
11583,125,263,1,118.22,118.22
11584,1247,137,4,63.09,252.36
11585,1451,294,5,20.98,104.90
11586,1258,54,1,83.83,83.83
11587,75,387,5,183.96,919.80
11588,701,405,2,257.86,515.72
11589,1151,438,6,65.62,393.72
11590,1368,177,1,234.08,234.08
11591,215,48,2,25.11,50.22
11592,905,247,6,206.50,1239.00
11593,373,7,4,151.89,607.56
11594,1790,432,1,138.77,138.77
11595,416,75,3,255.45,766.35
11596,1259,51,3,214.48,643.44
11597,913,194,3,175.42,526.26
11598,113,317,6,233.60,1401.60
11599,185,298,3,162.75,488.25
11600,1499,495,4,53.73,214.92
11601,1536,39,4,59.11,236.44
11602,1098,172,4,250.16,1000.64
11603,102,190,5,248.85,1244.25
11604,1864,445,2,98.93,197.86
11605,1177,184,2,204.07,408.14
11606,1629,360,4,124.83,499.32
11607,855,67,5,283.11,1415.55
11608,1051,111,5,251.49,1257.45
11609,176,426,4,135.22,540.88
11610,102,303,2,203.37,406.74
11611,1996,286,1,254.19,254.19
11612,1074,291,2,84.29,168.58
11613,1742,204,4,268.85,1075.40
11614,389,360,2,57.46,114.92
11615,1960,318,2,229.79,459.58
11616,1908,113,2,237.79,475.58
11617,308,67,3,266.02,798.06
11618,1285,220,5,151.91,759.55
11619,1180,408,2,307.39,614.78
11620,903,100,6,174.63,1047.78
11621,1624,262,4,204.81,819.24
11622,1187,354,1,67.49,67.49
11623,1070,322,5,38.09,190.45
11624,1471,439,6,272.30,1633.80
11625,1144,215,2,243.80,487.60
11626,1757,182,2,122.23,244.46
11627,94,28,5,114.72,573.60
11628,745,164,1,253.40,253.40
11629,1396,106,3,86.04,258.12
11630,189,323,4,216.52,866.08
11631,1793,120,4,293.16,1172.64
11632,219,396,4,243.70,974.80
11633,46,491,1,167.07,167.07
11634,1830,169,6,46.64,279.84
11635,1200,172,5,197.88,989.40
11636,1259,345,5,192.65,963.25
11637,612,41,5,93.45,467.25
11638,1676,120,4,101.89,407.56
11639,1718,32,2,303.21,606.42
11640,1636,18,3,40.66,121.98
11641,1457,219,4,123.22,492.88
11642,90,373,4,60.85,243.40
11643,228,274,3,37.56,112.68
11644,454,394,5,70.83,354.15
11645,579,423,2,213.43,426.86
11646,792,437,5,205.09,1025.45
11647,252,470,3,34.59,103.77
11648,1471,190,4,80.84,323.36
11649,540,304,2,51.97,103.94
11650,69,128,4,34.42,137.68
11651,1778,345,1,16.68,16.68
11652,1028,93,3,10.61,31.83
11653,229,73,2,80.51,161.02
11654,1785,324,5,295.50,1477.50
11655,1248,233,4,301.81,1207.24
11656,1758,46,4,125.15,500.60
11657,942,467,3,130.58,391.74
11658,1640,320,4,254.95,1019.80
11659,436,205,3,127.21,381.63
11660,895,390,5,275.12,1375.60
11661,1251,202,3,81.07,243.21
11662,37,157,4,45.21,180.84
11663,541,135,2,209.98,419.96
11664,1600,101,2,102.82,205.64
11665,1591,371,2,225.46,450.92
11666,488,213,1,234.62,234.62
11667,406,444,3,32.56,97.68
11668,873,235,1,175.03,175.03
11669,1174,78,2,117.37,234.74
11670,1989,398,3,215.33,645.99
11671,1236,238,3,234.62,703.86
11672,1205,98,2,276.63,553.26
11673,477,425,3,129.06,387.18
11674,480,78,5,163.15,815.75
11675,1206,425,2,146.34,292.68
11676,952,168,2,141.17,282.34
11677,364,242,5,132.45,662.25
11678,1966,300,3,305.29,915.87
11679,1961,474,2,297.67,595.34
11680,19,393,1,46.94,46.94
11681,910,107,3,112.48,337.44
11682,974,185,3,253.42,760.26
11683,49,61,2,127.23,254.46
11684,1904,173,6,83.87,503.22
11685,1423,169,1,181.09,181.09
11686,729,195,2,226.97,453.94
11687,1613,74,1,244.81,244.81
11688,1360,39,5,97.78,488.90
11689,518,197,5,76.35,381.75
11690,359,329,3,83.42,250.26
11691,581,317,3,83.39,250.17
11692,1386,433,5,222.25,1111.25
11693,211,305,2,61.77,123.54
11694,458,232,2,120.31,240.62
11695,972,378,4,143.24,572.96
11696,1974,223,5,37.44,187.20
11697,1090,264,4,58.52,234.08
11698,393,382,3,48.81,146.43
11699,497,459,3,202.04,606.12
11700,334,183,3,137.69,413.07
11701,996,125,5,77.96,389.80
11702,468,463,6,91.55,549.30
11703,1734,233,3,87.49,262.47
11704,1304,494,5,307.86,1539.30
11705,1910,216,4,221.21,884.84
11706,999,422,3,115.48,346.44
11707,1241,113,6,22.11,132.66
11708,1547,453,2,266.77,533.54
11709,409,3,3,182.27,546.81
11710,1627,1,3,234.84,704.52
11711,1270,460,5,24.68,123.40
11712,1976,289,6,277.93,1667.58
11713,1134,405,3,171.39,514.17
11714,1665,214,6,280.44,1682.64
11715,324,268,5,42.52,212.60
11716,1385,220,3,44.45,133.35
11717,1808,55,4,292.55,1170.20
11718,235,21,5,18.75,93.75
11719,1671,418,2,121.00,242.00
11720,1114,322,5,115.71,578.55
11721,1175,316,5,174.92,874.60
11722,1820,51,3,288.40,865.20
11723,51,491,2,242.36,484.72
11724,945,306,2,19.36,38.72
11725,522,158,3,164.78,494.34
11726,1883,76,4,238.73,954.92
11727,1672,120,4,45.84,183.36
11728,576,486,3,19.79,59.37
11729,1560,209,2,40.74,81.48
11730,1736,403,6,187.44,1124.64
11731,202,298,5,49.89,249.45
11732,515,176,3,32.59,97.77
11733,1287,49,3,125.56,376.68
11734,1471,137,2,231.43,462.86
11735,629,200,3,123.60,370.80
11736,1156,123,1,97.76,97.76
11737,87,127,4,89.29,357.16
11738,1851,494,1,169.08,169.08
11739,1067,22,4,303.58,1214.32
11740,1928,330,6,297.13,1782.78
11741,930,159,2,52.97,105.94
11742,913,436,2,236.44,472.88
11743,612,276,3,50.90,152.70
11744,855,16,3,24.26,72.78
11745,20,151,4,36.45,145.80
11746,21,139,4,242.06,968.24
11747,621,463,1,212.27,212.27
11748,37,322,1,126.09,126.09
11749,1696,395,2,269.37,538.74
11750,1834,424,4,221.15,884.60
11751,344,484,5,239.06,1195.30
11752,185,464,4,98.92,395.68
11753,23,63,5,178.80,894.00
11754,1352,280,3,275.89,827.67
11755,1916,50,4,203.23,812.92
11756,396,91,5,120.20,601.00
11757,353,481,6,247.07,1482.42
11758,1821,237,4,82.63,330.52
11759,1309,383,1,120.64,120.64
11760,889,448,2,73.52,147.04
11761,372,212,4,292.74,1170.96
11762,768,259,6,169.82,1018.92
11763,1495,442,4,241.68,966.72
11764,980,473,3,240.47,721.41
11765,648,209,6,196.47,1178.82
11766,1992,149,2,69.37,138.74
11767,999,466,3,248.79,746.37
11768,963,352,2,300.15,600.30
11769,214,450,6,60.28,361.68
11770,1278,406,3,167.48,502.44
11771,1356,370,4,106.86,427.44
11772,63,197,3,42.76,128.28
11773,812,233,2,145.76,291.52
11774,1594,473,4,175.25,701.00
11775,1482,16,4,212.17,848.68
11776,653,412,2,295.99,591.98
11777,38,384,3,10.58,31.74
11778,798,90,5,30.03,150.15
11779,548,480,6,166.93,1001.58
11780,935,36,3,228.23,684.69
11781,50,123,5,234.03,1170.15
11782,322,234,3,141.21,423.63
11783,1764,156,2,199.67,399.34
11784,94,161,6,166.19,997.14
11785,1053,325,3,255.94,767.82
11786,305,324,3,27.15,81.45
11787,1419,414,6,112.32,673.92
11788,1126,344,6,291.13,1746.78
11789,1060,1,2,273.34,546.68
11790,1066,3,5,103.14,515.70
11791,269,334,3,140.27,420.81
11792,1052,52,6,174.90,1049.40
11793,230,363,2,270.98,541.96
11794,130,373,1,292.81,292.81
11795,1176,492,3,20.98,62.94
11796,1643,388,5,257.64,1288.20
11797,1551,17,5,261.29,1306.45
11798,76,283,3,41.01,123.03
11799,1163,90,3,26.96,80.88
11800,1800,179,5,212.83,1064.15
11801,1519,232,3,275.95,827.85
11802,374,104,6,25.76,154.56
11803,1566,413,2,189.07,378.14
11804,1011,366,2,84.05,168.10
11805,451,51,4,90.96,363.84
11806,275,355,2,58.52,117.04
11807,759,40,2,252.79,505.58
11808,1504,217,5,305.67,1528.35
11809,1311,379,5,232.81,1164.05
11810,1987,130,2,219.80,439.60
11811,1524,198,1,241.79,241.79
11812,329,16,5,221.00,1105.00
11813,1255,214,1,200.29,200.29
11814,698,466,2,252.39,504.78
11815,594,370,3,45.77,137.31
11816,106,375,3,224.10,672.30
11817,999,350,1,137.63,137.63
11818,877,297,2,205.96,411.92
11819,1525,120,1,27.90,27.90
11820,1197,77,3,67.23,201.69
11821,1379,134,5,208.87,1044.35
11822,1906,446,3,108.90,326.70
11823,1637,63,2,186.54,373.08
11824,365,479,3,41.43,124.29
11825,1998,185,2,255.75,511.50
11826,1047,238,1,232.34,232.34
11827,288,38,4,78.73,314.92
11828,1416,338,3,98.32,294.96
11829,625,45,3,115.75,347.25
11830,1119,139,4,199.08,796.32
11831,1205,83,6,104.66,627.96
11832,1305,89,4,24.79,99.16
11833,1556,267,4,11.65,46.60
11834,1941,232,2,224.27,448.54
11835,1708,267,4,234.25,937.00
11836,435,165,2,68.73,137.46
11837,624,89,4,257.50,1030.00
11838,739,154,2,128.33,256.66
11839,1834,344,4,278.82,1115.28
11840,342,446,3,196.57,589.71
11841,525,42,3,44.26,132.78
11842,1881,9,6,59.52,357.12
11843,788,474,3,206.14,618.42
11844,1790,263,2,179.10,358.20
11845,728,450,4,265.93,1063.72
11846,1294,70,3,222.81,668.43
11847,1387,373,4,292.49,1169.96
11848,979,263,3,85.03,255.09
11849,1277,243,5,10.88,54.40
11850,1660,262,2,119.26,238.52
11851,1656,271,2,265.60,531.20
11852,784,411,5,144.90,724.50
11853,235,142,3,44.73,134.19
11854,1771,225,3,290.79,872.37
11855,1472,167,1,73.68,73.68
11856,1790,324,4,149.70,598.80
11857,720,279,4,197.16,788.64
11858,381,477,2,264.89,529.78
11859,377,16,2,198.46,396.92
11860,530,112,5,263.78,1318.90
11861,1198,144,3,102.54,307.62
11862,1667,232,6,247.95,1487.70
11863,772,84,3,107.95,323.85
11864,1320,293,1,203.63,203.63
11865,23,320,1,206.22,206.22
11866,11,125,4,277.69,1110.76
11867,166,66,2,210.98,421.96
11868,1677,273,4,267.61,1070.44
11869,442,116,5,291.13,1455.65
11870,1367,120,1,161.70,161.70
11871,706,411,4,269.96,1079.84
11872,380,121,3,111.13,333.39
11873,80,98,4,161.62,646.48
11874,1277,394,6,25.94,155.64
11875,605,295,2,293.48,586.96
11876,1744,206,4,23.85,95.40
11877,913,159,5,225.33,1126.65
11878,761,227,1,99.53,99.53
11879,6,89,5,116.36,581.80
11880,148,344,1,159.75,159.75
11881,80,146,5,236.64,1183.20
11882,1431,447,6,143.92,863.52
11883,939,452,2,107.03,214.06
11884,1841,196,2,139.15,278.30
11885,798,279,4,257.51,1030.04
11886,587,302,3,199.15,597.45
11887,970,459,5,19.95,99.75
11888,220,428,1,59.27,59.27
11889,803,380,2,301.92,603.84
11890,941,157,3,53.11,159.33
11891,488,107,3,107.83,323.49
11892,10,372,6,185.44,1112.64
11893,1443,70,4,281.08,1124.32
11894,144,477,3,265.22,795.66
11895,1725,364,4,35.73,142.92
11896,1324,231,5,216.46,1082.30
11897,835,84,4,55.51,222.04
11898,1616,415,2,40.87,81.74
11899,1880,61,3,306.57,919.71
11900,226,476,2,79.02,158.04
11901,1570,347,5,308.95,1544.75
11902,1965,29,3,250.77,752.31
11903,620,420,2,207.81,415.62
11904,1718,316,4,54.95,219.80
11905,1711,127,5,73.75,368.75
11906,1579,56,4,207.60,830.40
11907,49,83,1,177.83,177.83
11908,1501,271,5,108.22,541.10
11909,1178,292,4,32.65,130.60
11910,1652,179,4,191.00,764.00
11911,372,399,4,87.40,349.60
11912,1681,217,5,182.79,913.95
11913,65,339,3,116.04,348.12
11914,1155,173,4,253.54,1014.16
11915,828,93,5,176.48,882.40
11916,895,90,4,14.83,59.32
11917,1308,223,4,149.13,596.52
11918,574,54,5,126.34,631.70
11919,287,451,3,151.76,455.28
11920,1793,205,1,77.46,77.46
11921,1996,213,4,281.30,1125.20
11922,157,179,2,24.08,48.16
11923,1077,286,2,168.50,337.00
11924,53,81,5,28.52,142.60
11925,14,402,3,119.90,359.70
11926,192,301,4,246.23,984.92
11927,965,374,1,293.93,293.93
11928,1660,491,3,230.46,691.38
11929,367,157,5,127.28,636.40
11930,1931,428,3,148.65,445.95
11931,707,348,2,127.36,254.72
11932,101,367,2,66.06,132.12
11933,1632,142,2,83.33,166.66
11934,872,413,4,84.26,337.04
11935,965,273,3,163.85,491.55
11936,25,77,5,102.19,510.95
11937,1237,445,4,218.24,872.96
11938,26,238,1,286.91,286.91
11939,382,220,5,99.36,496.80
11940,1978,293,4,263.19,1052.76
11941,1816,240,3,127.45,382.35
11942,1322,333,5,173.49,867.45
11943,1714,74,3,99.31,297.93
11944,901,198,4,61.42,245.68
11945,1776,166,3,296.03,888.09
11946,1341,376,2,147.46,294.92
11947,1433,7,4,23.55,94.20
11948,111,493,3,291.40,874.20
11949,600,390,2,87.76,175.52
11950,1865,474,6,116.75,700.50
11951,1274,333,3,183.31,549.93
11952,629,489,5,242.82,1214.10
11953,132,168,3,158.89,476.67
11954,593,486,4,109.91,439.64
11955,1841,307,2,184.27,368.54
11956,27,37,6,105.35,632.10
11957,1325,128,2,257.67,515.34
11958,913,190,2,80.81,161.62
11959,283,50,6,41.52,249.12
11960,1280,269,3,17.24,51.72
11961,657,56,3,230.33,690.99
11962,21,269,6,85.95,515.70
11963,1783,57,4,258.41,1033.64
11964,1865,145,3,149.10,447.30
11965,1101,78,4,70.01,280.04
11966,642,375,6,90.30,541.80
11967,915,131,6,11.70,70.20
11968,1791,56,4,85.16,340.64
11969,1169,382,5,97.64,488.20
11970,1260,245,2,70.19,140.38
11971,624,399,5,127.16,635.80
11972,1412,403,2,153.06,306.12
11973,679,467,3,76.61,229.83
11974,690,459,4,280.80,1123.20
11975,978,186,4,26.84,107.36
11976,448,120,3,26.97,80.91
11977,1402,40,6,309.32,1855.92
11978,782,272,3,86.50,259.50
11979,466,214,6,144.47,866.82
11980,1663,463,2,52.00,104.00
11981,186,78,5,136.21,681.05
11982,1172,368,6,132.21,793.26
11983,354,101,3,224.74,674.22
11984,1173,401,4,71.81,287.24
11985,262,333,5,62.30,311.50
11986,1419,443,4,295.89,1183.56
11987,1949,52,1,154.75,154.75
11988,343,415,2,241.43,482.86
11989,299,365,4,76.98,307.92
11990,444,189,3,167.19,501.57
11991,751,350,3,268.89,806.67
11992,1948,383,4,269.25,1077.00
11993,1138,16,3,41.54,124.62
11994,125,441,5,19.12,95.60
11995,1081,417,5,256.69,1283.45
11996,1287,307,2,84.79,169.58
11997,226,352,3,104.32,312.96
11998,1869,191,2,50.48,100.96
11999,1906,250,3,225.03,675.09
12000,1024,87,5,125.46,627.30
12001,1794,162,4,32.00,128.00
12002,1229,429,5,240.63,1203.15
12003,893,189,5,280.92,1404.60
12004,868,200,3,286.02,858.06
12005,1140,239,3,21.18,63.54
12006,1086,150,6,178.57,1071.42
12007,656,242,5,22.01,110.05
12008,893,367,3,293.58,880.74
12009,81,234,3,286.09,858.27
12010,1781,322,5,252.36,1261.80
12011,1220,210,4,232.08,928.32
12012,1697,400,4,59.22,236.88
12013,1222,374,5,108.34,541.70
12014,1362,378,2,291.54,583.08
12015,89,401,4,116.39,465.56
12016,1714,430,3,102.03,306.09
12017,1040,297,2,211.47,422.94
12018,559,346,5,218.93,1094.65
12019,46,217,2,68.10,136.20
12020,530,343,1,10.49,10.49
12021,1234,339,2,93.36,186.72
12022,1315,392,4,293.92,1175.68
12023,1980,396,1,162.27,162.27
12024,898,317,6,157.95,947.70
12025,401,332,2,14.11,28.22
12026,410,359,5,55.79,278.95
12027,1870,444,2,291.08,582.16
12028,648,119,6,184.25,1105.50
12029,397,85,4,283.50,1134.00
12030,1207,132,3,82.79,248.37
12031,653,61,1,98.18,98.18
12032,1587,251,4,280.58,1122.32
12033,1199,94,3,68.97,206.91
